U,WallDistance,nut
0.093948,0.008833,0.000043
0.069378,0.009244,0.000038
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.018041,0.009709,0.000036
0.000000,0.000000,0.000000
0.021642,0.021541,0.000140
0.020612,0.035592,0.000297
0.017532,0.055192,0.000477
0.012604,0.081697,0.000664
0.006224,0.117215,0.000842
0.008238,0.164657,0.000993
0.021416,0.213243,0.001088
0.039126,0.234498,0.001075
0.057227,0.212614,0.000944
0.071007,0.163888,0.000766
0.079859,0.116592,0.000590
0.084179,0.081226,0.000433
0.084319,0.054861,0.000307
0.080816,0.035375,0.000204
0.073470,0.021393,0.000111
0.056091,0.009645,0.000034
0.000000,0.000000,0.000000
0.017113,0.010185,0.000038
0.000000,0.000000,0.000000
0.020391,0.022291,0.000148
0.019237,0.036026,0.000312
0.015945,0.055443,0.000503
0.010573,0.081831,0.000700
0.003550,0.117269,0.000882
0.010383,0.164653,0.001028
0.025740,0.227900,0.001110
0.044664,0.263686,0.001082
0.062755,0.227206,0.000943
0.075533,0.164048,0.000749
0.082514,0.116780,0.000553
0.084403,0.081465,0.000390
0.082014,0.055193,0.000274
0.076303,0.035873,0.000185
0.067158,0.022207,0.000102
0.048664,0.010154,0.000031
0.000000,0.000000,0.000000
0.015020,0.010599,0.000041
0.000000,0.000000,0.000000
0.017530,0.022944,0.000154
0.016102,0.036415,0.000323
0.012643,0.055674,0.000518
0.007076,0.081963,0.000716
0.003069,0.117334,0.000895
0.014521,0.164671,0.001033
0.030816,0.227888,0.001103
0.050163,0.263732,0.001067
0.067982,0.227324,0.000921
0.080019,0.164177,0.000716
0.085765,0.116934,0.000512
0.086055,0.081666,0.000357
0.081986,0.055473,0.000254
0.074871,0.036295,0.000174
0.064921,0.022886,0.000096
0.046082,0.010579,0.000029
0.000000,0.000000,0.000000
0.011886,0.009983,0.000042
0.000000,0.000000,0.000000
0.013222,0.021936,0.000158
0.011304,0.035801,0.000329
0.007565,0.055269,0.000525
0.002429,0.081677,0.000721
0.007923,0.117118,0.000894
0.020190,0.164500,0.001023
0.036638,0.227749,0.001084
0.055885,0.263651,0.001040
0.073338,0.227268,0.000891
0.084883,0.164078,0.000682
0.089954,0.116775,0.000481
0.089365,0.081421,0.000337
0.084275,0.055096,0.000243
0.076138,0.035698,0.000167
0.065225,0.021886,0.000093
0.045648,0.009965,0.000028
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.008705,0.009225,0.000043
0.008292,0.020708,0.000161
0.005497,0.035053,0.000334
0.002149,0.054784,0.000529
0.005969,0.081342,0.000720
0.014623,0.116876,0.000887
0.026769,0.164318,0.001008
0.042912,0.227609,0.001058
0.061807,0.263553,0.001009
0.078971,0.227175,0.000861
0.090289,0.163936,0.000656
0.095106,0.116565,0.000462
0.094171,0.081109,0.000326
0.088547,0.054626,0.000236
0.079670,0.034959,0.000164
0.067806,0.020662,0.000092
0.047198,0.009209,0.000028
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.005570,0.009981,0.000044
0.003579,0.021931,0.000165
0.001788,0.035793,0.000337
0.005708,0.055257,0.000529
0.011995,0.081659,0.000716
0.020727,0.117093,0.000878
0.032701,0.164469,0.000990
0.048552,0.227713,0.001031
0.067202,0.263648,0.000979
0.084330,0.227297,0.000836
0.095741,0.164101,0.000640
0.100672,0.116791,0.000455
0.099818,0.081431,0.000323
0.094069,0.055101,0.000235
0.084733,0.035699,0.000164
0.072262,0.021885,0.000094
0.050512,0.009964,0.000029
0.000000,0.000000,0.000000
0.005145,0.036401,0.000338
0.009846,0.055652,0.000527
0.016192,0.081929,0.000711
0.024919,0.117285,0.000866
0.036862,0.164607,0.000970
0.052662,0.227813,0.001004
0.071355,0.263727,0.000953
0.088715,0.227388,0.000819
0.100446,0.164228,0.000636
0.105742,0.116971,0.000458
0.105279,0.081689,0.000327
0.099727,0.055484,0.000237
0.090095,0.036298,0.000166
0.076870,0.022884,0.000097
0.053765,0.010578,0.000032
0.000000,0.000000,0.000000
0.007787,0.036008,0.000339
0.012448,0.055411,0.000526
0.018757,0.081779,0.000706
0.027491,0.117190,0.000853
0.039504,0.164548,0.000949
0.055432,0.227774,0.000978
0.074367,0.263678,0.000932
0.092093,0.227313,0.000810
0.104215,0.164134,0.000638
0.109938,0.116844,0.000466
0.109973,0.081509,0.000334
0.104808,0.055219,0.000242
0.095076,0.035887,0.000169
0.080961,0.022219,0.000100
0.056436,0.010159,0.000034
0.000000,0.000000,0.000000
0.009231,0.035571,0.000340
0.013860,0.055150,0.000525
0.020161,0.081623,0.000700
0.028968,0.117099,0.000840
0.041159,0.164496,0.000928
0.057345,0.227744,0.000955
0.076620,0.263624,0.000914
0.094738,0.227221,0.000803
0.107227,0.164021,0.000641
0.113346,0.116697,0.000476
0.113871,0.081305,0.000344
0.109183,0.054919,0.000248
0.099583,0.035422,0.000172
0.084791,0.021451,0.000101
0.058798,0.009676,0.000035
0.000000,0.000000,0.000000
0.009782,0.035290,0.000343
0.014345,0.055002,0.000525
0.020695,0.081552,0.000693
0.029695,0.117074,0.000825
0.042193,0.164496,0.000907
0.058727,0.227755,0.000934
0.078367,0.263591,0.000900
0.096837,0.227140,0.000798
0.109627,0.163933,0.000646
0.116074,0.116588,0.000485
0.117028,0.081159,0.000353
0.112811,0.054709,0.000255
0.103496,0.035096,0.000176
0.088367,0.020899,0.000103
0.061099,0.009325,0.000035
0.000000,0.000000,0.000000
0.009571,0.035142,0.000347
0.014129,0.054953,0.000526
0.020674,0.081560,0.000686
0.030022,0.117113,0.000810
0.042921,0.164547,0.000887
0.059822,0.227804,0.000916
0.079785,0.263574,0.000888
0.098527,0.227065,0.000795
0.111539,0.163860,0.000649
0.118237,0.116507,0.000493
0.119545,0.081058,0.000362
0.115751,0.054567,0.000262
0.106779,0.034877,0.000180
0.091582,0.020525,0.000105
0.063373,0.009085,0.000035
0.000000,0.000000,0.000000
0.008792,0.035108,0.000353
0.013543,0.054996,0.000527
0.020481,0.081642,0.000679
0.030281,0.117211,0.000795
0.043582,0.164645,0.000870
0.060783,0.227890,0.000901
0.080977,0.263570,0.000879
0.099903,0.226989,0.000792
0.113064,0.163796,0.000653
0.119949,0.116444,0.000501
0.121538,0.080985,0.000370
0.118110,0.054470,0.000268
0.109479,0.034731,0.000185
0.094353,0.020272,0.000107
0.065455,0.008922,0.000036
0.000000,0.000000,0.000000
0.007961,0.035191,0.000362
0.013147,0.055136,0.000529
0.020557,0.081802,0.000671
0.030746,0.117369,0.000781
0.044316,0.164788,0.000856
0.061682,0.228008,0.000890
0.082000,0.263576,0.000873
0.101029,0.226910,0.000790
0.114283,0.163735,0.000656
0.121302,0.116392,0.000507
0.123113,0.080931,0.000377
0.119991,0.054403,0.000274
0.111678,0.034632,0.000188
0.096681,0.020103,0.000108
0.067265,0.008812,0.000036
0.000000,0.000000,0.000000
0.008279,0.035421,0.000371
0.013710,0.055388,0.000529
0.021286,0.082044,0.000664
0.031561,0.117586,0.000770
0.045165,0.164974,0.000845
0.062539,0.228155,0.000882
0.082881,0.263590,0.000867
0.101951,0.226827,0.000789
0.115257,0.163677,0.000658
0.122372,0.116346,0.000512
0.124357,0.080889,0.000383
0.121488,0.054355,0.000279
0.113460,0.034565,0.000191
0.098614,0.019989,0.000110
0.068798,0.008738,0.000036
0.000000,0.000000,0.000000
0.011121,0.035854,0.000381
0.015807,0.055769,0.000530
0.022810,0.082367,0.000659
0.032713,0.117856,0.000763
0.046090,0.165192,0.000839
0.063336,0.228323,0.000877
0.083631,0.263610,0.000863
0.102702,0.226741,0.000787
0.116031,0.163619,0.000660
0.123215,0.116304,0.000517
0.125334,0.080853,0.000388
0.122672,0.054318,0.000283
0.114890,0.034516,0.000194
0.100207,0.019905,0.000111
0.070097,0.008683,0.000036
0.000000,0.000000,0.000000
0.016376,0.036476,0.000395
0.019271,0.056241,0.000535
0.024937,0.082736,0.000658
0.034064,0.118148,0.000761
0.047023,0.165423,0.000836
0.064056,0.228498,0.000874
0.084265,0.263631,0.000860
0.103314,0.226654,0.000786
0.116652,0.163562,0.000661
0.123885,0.116263,0.000520
0.126107,0.080819,0.000392
0.123608,0.054282,0.000286
0.116031,0.034469,0.000197
0.101511,0.019827,0.000112
0.071193,0.008619,0.000036
0.000000,0.000000,0.000000
0.024903,0.025122,0.000285
0.023100,0.038561,0.000420
0.023466,0.057643,0.000547
0.027351,0.083721,0.000663
0.035483,0.118863,0.000762
0.047929,0.165948,0.000835
0.064712,0.228882,0.000871
0.084820,0.263742,0.000858
0.103836,0.226575,0.000785
0.117175,0.163511,0.000663
0.124446,0.116230,0.000524
0.126750,0.080794,0.000396
0.124385,0.054259,0.000289
0.116977,0.034442,0.000199
0.102601,0.019784,0.000113
0.072217,0.008580,0.000036
0.000000,0.000000,0.000000
0.032765,0.032443,0.000357
0.029046,0.043938,0.000463
0.027600,0.061437,0.000571
0.029921,0.086412,0.000675
0.037008,0.120793,0.000767
0.048880,0.167346,0.000836
0.065380,0.229897,0.000869
0.085370,0.264129,0.000855
0.104349,0.226513,0.000784
0.117685,0.163476,0.000664
0.124990,0.116213,0.000526
0.127371,0.080790,0.000399
0.125131,0.054266,0.000292
0.117877,0.034460,0.000201
0.103652,0.019823,0.000114
0.073371,0.008617,0.000037
0.000000,0.000000,0.000000
0.036767,0.043393,0.000447
0.033345,0.053390,0.000522
0.031351,0.068833,0.000606
0.032672,0.091899,0.000694
0.038780,0.124815,0.000776
0.050006,0.170288,0.000838
0.066161,0.232048,0.000867
0.086007,0.265011,0.000852
0.104937,0.226470,0.000783
0.118269,0.163456,0.000665
0.125614,0.116208,0.000530
0.128083,0.080797,0.000403
0.125987,0.054287,0.000295
0.118916,0.034500,0.000203
0.104883,0.019898,0.000115
0.074714,0.008680,0.000037
0.000000,0.000000,0.000000
0.041499,0.053473,0.000500
0.038914,0.058630,0.000541
0.036195,0.067283,0.000591
0.034456,0.080816,0.000653
0.035424,0.101467,0.000722
0.040801,0.132089,0.000789
0.051364,0.175720,0.000841
0.067113,0.236071,0.000864
0.086779,0.266704,0.000849
0.105646,0.226447,0.000781
0.118970,0.163447,0.000667
0.126363,0.116210,0.000534
0.128940,0.080811,0.000407
0.127020,0.054312,0.000299
0.120181,0.034543,0.000206
0.106410,0.019979,0.000116
0.076322,0.008735,0.000037
0.000000,0.000000,0.000000
0.042253,0.073436,0.000573
0.040655,0.075641,0.000600
0.039095,0.079458,0.000627
0.037499,0.086398,0.000661
0.036628,0.098064,0.000704
0.037872,0.116316,0.000754
0.042915,0.144045,0.000804
0.052921,0.184938,0.000843
0.068243,0.243036,0.000860
0.087700,0.269685,0.000844
0.106487,0.226446,0.000779
0.119801,0.163453,0.000669
0.127248,0.116225,0.000539
0.129956,0.080836,0.000413
0.128251,0.054352,0.000304
0.121700,0.034606,0.000209
0.108265,0.020091,0.000118
0.078316,0.008809,0.000038
0.000000,0.000000,0.000000
0.039647,0.102334,0.000655
0.038921,0.103942,0.000675
0.038282,0.106793,0.000694
0.037765,0.112113,0.000717
0.037918,0.121643,0.000746
0.039807,0.137591,0.000780
0.044906,0.162299,0.000815
0.054567,0.199587,0.000842
0.069523,0.254421,0.000853
0.088775,0.274634,0.000838
0.107471,0.226466,0.000777
0.120769,0.163477,0.000672
0.128280,0.116257,0.000545
0.131141,0.080879,0.000420
0.129696,0.054414,0.000310
0.123491,0.034703,0.000214
0.110485,0.020260,0.000121
0.080773,0.008918,0.000038
0.000000,0.000000,0.000000
0.036705,0.138192,0.000698
0.036705,0.139398,0.000713
0.036827,0.141559,0.000727
0.037247,0.145645,0.000745
0.038394,0.153152,0.000766
0.041081,0.166439,0.000789
0.046535,0.188124,0.000813
0.056122,0.221606,0.000833
0.070865,0.272144,0.000843
0.089971,0.282471,0.000830
0.108583,0.226507,0.000774
0.121861,0.163521,0.000675
0.129446,0.116310,0.000553
0.132492,0.080949,0.000430
0.131354,0.054511,0.000318
0.125569,0.034851,0.000219
0.113098,0.020514,0.000124
0.083760,0.009082,0.000039
0.000000,0.000000,0.000000
0.033493,0.182539,0.000696
0.034108,0.183463,0.000708
0.034861,0.185125,0.000720
0.036059,0.188284,0.000735
0.038070,0.194173,0.000753
0.041557,0.204782,0.000773
0.047545,0.223123,0.000795
0.057338,0.252789,0.000815
0.072114,0.298543,0.000827
0.091210,0.294377,0.000818
0.109772,0.226571,0.000770
0.123031,0.163589,0.000680
0.130702,0.116391,0.000563
0.133965,0.081055,0.000441
0.133194,0.054661,0.000328
0.127915,0.035076,0.000226
0.116055,0.020892,0.000127
0.087204,0.009324,0.000040
0.000000,0.000000,0.000000
0.029953,0.237303,0.000660
0.230745,0.004561,0.000075
0.230874,0.004542,0.000075
0.016716,0.000182,0.000001
0.000000,0.000000,0.000000
0.230735,0.004573,0.000075
0.232457,0.006561,0.000129
0.232468,0.006575,0.000129
0.245514,0.003393,0.000114
0.245492,0.003416,0.000115
0.252569,0.000093,0.000120
0.252981,0.000000,0.000122
0.176731,0.015367,0.000046
0.177072,0.015363,0.000046
0.202778,0.016886,0.000077
0.202760,0.016915,0.000077
0.176369,0.015278,0.000045
0.129361,0.012641,0.000046
0.129182,0.012708,0.000046
0.098344,0.003415,0.000009
0.098734,0.003438,0.000009
0.005069,0.000105,0.000000
0.000000,0.000000,0.000000
0.235041,0.003788,0.000127
0.216632,0.012609,0.000133
0.234711,0.003278,0.000073
0.218105,0.013624,0.000103
0.233961,0.000000,0.000117
0.234033,0.000000,0.000074
0.218273,0.013541,0.000102
0.203055,0.016797,0.000078
0.000000,0.000000,0.000000
0.247276,0.002166,0.000018
0.127323,0.000000,0.000002
0.255129,0.000000,0.000011
0.241659,0.002923,0.000071
0.251045,0.000000,0.000055
0.223816,0.006450,0.000053
0.206184,0.009925,0.000027
0.229575,0.000000,0.000030
0.113625,0.000000,0.000004
0.141131,0.006167,0.000017
0.000000,0.000000,0.000000
0.035164,0.180955,0.000488
0.034056,0.180870,0.000464
0.027948,0.235917,0.000542
0.027445,0.235849,0.000528
0.035374,0.181090,0.000509
0.027705,0.236027,0.000550
0.035008,0.181089,0.000526
0.027065,0.236036,0.000553
0.034389,0.181082,0.000540
0.026337,0.236044,0.000554
0.032105,0.180974,0.000439
0.026184,0.235929,0.000509
0.033707,0.181113,0.000556
0.033068,0.181183,0.000573
0.032568,0.181293,0.000593
0.032277,0.181442,0.000615
0.025728,0.236084,0.000557
0.025378,0.236158,0.000564
0.025380,0.236264,0.000575
0.025766,0.236399,0.000591
0.026510,0.236561,0.000609
0.020106,0.303621,0.000582
0.019507,0.303684,0.000566
0.020159,0.303677,0.000585
0.029636,0.181027,0.000416
0.024437,0.235973,0.000485
0.041030,0.254870,0.000738
0.036810,0.246401,0.000716
0.047658,0.269854,0.000762
0.057921,0.295558,0.000787
0.073046,0.327221,0.000805
0.092343,0.302681,0.000804
0.110916,0.226659,0.000765
0.124163,0.163686,0.000685
0.131935,0.116511,0.000577
0.135445,0.081214,0.000457
0.135104,0.054885,0.000341
0.130447,0.035415,0.000235
0.119266,0.021447,0.000132
0.091040,0.009675,0.000042
0.000000,0.000000,0.000000
0.031043,0.238022,0.000671
0.032283,0.239314,0.000683
0.034089,0.241775,0.000697
0.019668,0.303767,0.000577
0.018946,0.303782,0.000564
0.018247,0.303798,0.000549
0.017791,0.303842,0.000538
0.017777,0.303914,0.000533
0.018290,0.304011,0.000537
0.019313,0.304132,0.000548
0.020736,0.304272,0.000563
0.022405,0.304426,0.000580
0.024175,0.304584,0.000596
0.025830,0.304878,0.000610
0.027253,0.305444,0.000621
0.034392,0.312034,0.000667
0.031106,0.308389,0.000647
0.039269,0.318776,0.000691
0.046601,0.330912,0.000720
0.057571,0.352341,0.000752
0.073386,0.355524,0.000778
0.093126,0.303903,0.000786
0.111766,0.226759,0.000759
0.124996,0.163799,0.000693
0.132869,0.116654,0.000594
0.136646,0.081407,0.000477
0.136794,0.055159,0.000358
0.132912,0.035825,0.000246
0.122770,0.022102,0.000138
0.095570,0.010091,0.000043
0.000000,0.000000,0.000000
0.028845,0.306458,0.000632
0.022698,0.388679,0.000562
0.024497,0.389481,0.000573
0.027053,0.391005,0.000588
0.012739,0.387208,0.000600
0.012348,0.387159,0.000625
0.012028,0.387204,0.000628
0.011486,0.387278,0.000611
0.010880,0.387295,0.000584
0.010382,0.387316,0.000554
0.010192,0.387359,0.000527
0.010551,0.387425,0.000509
0.011544,0.387512,0.000502
0.013084,0.387617,0.000504
0.014992,0.387735,0.000513
0.013240,0.490168,0.000580
0.008681,0.490129,0.000633
0.005745,0.490165,0.000656
0.003908,0.490226,0.000650
0.002687,0.490243,0.000624
0.002082,0.490264,0.000586
0.002574,0.490303,0.000546
0.003931,0.490361,0.000510
0.005711,0.490435,0.000483
0.007733,0.490523,0.000469
0.009895,0.490621,0.000465
0.023159,0.562906,0.000530
0.016785,0.562873,0.000599
0.012280,0.562897,0.000641
0.009450,0.562934,0.000651
0.007745,0.562924,0.000636
0.006829,0.562908,0.000604
0.006563,0.562899,0.000562
0.006904,0.562895,0.000517
0.007750,0.562895,0.000478
0.008959,0.562899,0.000450
0.010418,0.562905,0.000432
0.031422,0.549457,0.000489
0.025101,0.549425,0.000555
0.020443,0.549442,0.000599
0.017459,0.549464,0.000614
0.015644,0.549430,0.000606
0.014629,0.549380,0.000581
0.014172,0.549328,0.000546
0.014166,0.549272,0.000505
0.014564,0.549212,0.000468
0.015303,0.549148,0.000439
0.016300,0.549081,0.000420
0.038627,0.493467,0.000455
0.032773,0.493431,0.000513
0.028169,0.493452,0.000551
0.025034,0.493482,0.000563
0.023004,0.493450,0.000555
0.021763,0.493405,0.000534
0.021108,0.493359,0.000505
0.020960,0.493312,0.000474
0.021277,0.493263,0.000447
0.021982,0.493211,0.000430
0.022967,0.493158,0.000422
0.044886,0.442618,0.000426
0.039934,0.442578,0.000468
0.035740,0.442604,0.000493
0.032716,0.442640,0.000496
0.030682,0.442610,0.000486
0.029430,0.442567,0.000470
0.028836,0.442526,0.000453
0.028861,0.442485,0.000440
0.029424,0.442445,0.000436
0.030377,0.442403,0.000439
0.031574,0.442360,0.000448
0.050073,0.396438,0.000391
0.046328,0.396392,0.000410
0.042918,0.396423,0.000417
0.040401,0.396466,0.000415
0.038768,0.396438,0.000412
0.037922,0.396396,0.000414
0.037839,0.396357,0.000423
0.038447,0.396321,0.000439
0.039528,0.396287,0.000461
0.040882,0.396252,0.000486
0.042348,0.396217,0.000510
0.054323,0.354496,0.000334
0.052097,0.354446,0.000335
0.049989,0.354480,0.000340
0.048579,0.354531,0.000355
0.047939,0.354503,0.000379
0.048056,0.354461,0.000412
0.048917,0.354424,0.000453
0.050290,0.354391,0.000496
0.051873,0.354361,0.000537
0.053510,0.354331,0.000573
0.055092,0.354302,0.000604
0.058279,0.316405,0.000269
0.058111,0.316348,0.000284
0.058049,0.316388,0.000320
0.058412,0.316446,0.000370
0.059259,0.316418,0.000428
0.060643,0.316374,0.000489
0.062413,0.316338,0.000548
0.064251,0.316307,0.000600
0.066007,0.316279,0.000644
0.067627,0.316253,0.000680
0.069087,0.316228,0.000708
0.063607,0.281810,0.000269
0.066180,0.281746,0.000326
0.068663,0.281791,0.000401
0.070953,0.281858,0.000477
0.073219,0.281828,0.000549
0.075501,0.281783,0.000615
0.077598,0.281745,0.000672
0.079405,0.281715,0.000718
0.080964,0.281689,0.000754
0.082306,0.281666,0.000782
0.083460,0.281643,0.000803
0.072754,0.250391,0.000382
0.077971,0.250319,0.000465
0.082505,0.250370,0.000550
0.086099,0.250446,0.000625
0.089064,0.250414,0.000690
0.091440,0.250365,0.000743
0.093271,0.250326,0.000786
0.094701,0.250296,0.000818
0.095839,0.250271,0.000843
0.096759,0.250249,0.000862
0.097513,0.250228,0.000875
0.079777,0.221887,0.000488
0.086723,0.221857,0.000558
0.093376,0.221775,0.000634
0.098773,0.221833,0.000704
0.102660,0.221920,0.000761
0.105407,0.221885,0.000807
0.107273,0.221832,0.000842
0.108545,0.221790,0.000869
0.109425,0.221759,0.000889
0.110039,0.221734,0.000903
0.110474,0.221712,0.000912
0.110790,0.221693,0.000917
0.096867,0.195978,0.000668
0.104193,0.195943,0.000722
0.110894,0.195851,0.000775
0.115967,0.195917,0.000822
0.119217,0.196016,0.000858
0.121184,0.195977,0.000885
0.122303,0.195918,0.000904
0.122896,0.195873,0.000917
0.123156,0.195840,0.000925
0.123209,0.195814,0.000930
0.123141,0.195792,0.000931
0.123008,0.195774,0.000930
0.116556,0.172452,0.000805
0.123119,0.172412,0.000839
0.128784,0.172307,0.000869
0.132684,0.172382,0.000894
0.134831,0.172495,0.000911
0.135846,0.172452,0.000922
0.136148,0.172385,0.000928
0.136023,0.172335,0.000931
0.135648,0.172299,0.000930
0.135138,0.172272,0.000926
0.134570,0.172250,0.000921
0.133997,0.172232,0.000915
0.136544,0.151091,0.000888
0.141642,0.151045,0.000903
0.145703,0.150924,0.000915
0.148127,0.151010,0.000921
0.149084,0.151140,0.000924
0.149121,0.151091,0.000923
0.148597,0.151016,0.000920
0.147760,0.150960,0.000913
0.146761,0.150920,0.000905
0.145701,0.150891,0.000896
0.144650,0.150868,0.000886
0.143650,0.150849,0.000876
0.155289,0.131698,0.000920
0.158701,0.131645,0.000921
0.161066,0.131507,0.000918
0.162007,0.131605,0.000911
0.161787,0.131754,0.000904
0.160867,0.131699,0.000894
0.159536,0.131613,0.000883
0.158008,0.131550,0.000870
0.156410,0.131505,0.000857
0.154822,0.131473,0.000844
0.153306,0.131448,0.000831
0.151896,0.131429,0.000819
0.172300,0.114097,0.000909
0.174020,0.114035,0.000901
0.174703,0.113875,0.000887
0.174195,0.113989,0.000871
0.172839,0.114161,0.000855
0.170995,0.114097,0.000840
0.168893,0.113999,0.000823
0.166705,0.113926,0.000807
0.164534,0.113876,0.000791
0.162443,0.113839,0.000775
0.160480,0.113813,0.000761
0.158675,0.113792,0.000748
0.187409,0.098126,0.000866
0.187453,0.098054,0.000850
0.186498,0.097868,0.000828
0.184599,0.098000,0.000806
0.182160,0.098200,0.000786
0.179441,0.098126,0.000766
0.176604,0.098012,0.000748
0.173788,0.097928,0.000729
0.171070,0.097870,0.000712
0.168494,0.097829,0.000696
0.166102,0.097799,0.000682
0.163912,0.097777,0.000669
0.200463,0.083641,0.000797
0.198874,0.083557,0.000776
0.196341,0.083337,0.000750
0.193122,0.083493,0.000724
0.189666,0.083728,0.000702
0.186118,0.083641,0.000681
0.182585,0.083507,0.000662
0.179169,0.083409,0.000644
0.175926,0.083341,0.000628
0.172883,0.083294,0.000613
0.170074,0.083260,0.000599
0.167510,0.083235,0.000588
0.211290,0.070514,0.000709
0.208125,0.070414,0.000686
0.204089,0.070153,0.000659
0.199624,0.070337,0.000633
0.195218,0.070617,0.000611
0.190894,0.070513,0.000592
0.186705,0.070354,0.000574
0.182718,0.070238,0.000558
0.178972,0.070158,0.000543
0.175478,0.070102,0.000530
0.172264,0.070063,0.000518
0.169336,0.070035,0.000508
0.219641,0.058633,0.000612
0.214973,0.058511,0.000589
0.209523,0.058196,0.000563
0.203896,0.058418,0.000540
0.198611,0.058755,0.000520
0.193575,0.058630,0.000504
0.188776,0.058439,0.000489
0.184257,0.058299,0.000475
0.180036,0.058203,0.000463
0.176111,0.058136,0.000452
0.172508,0.058090,0.000442
0.169229,0.058057,0.000434
0.225137,0.047901,0.000512
0.219064,0.047751,0.000492
0.212320,0.047364,0.000470
0.205644,0.047636,0.000451
0.199571,0.048051,0.000435
0.193903,0.047898,0.000421
0.188565,0.047663,0.000409
0.183566,0.047491,0.000399
0.178908,0.047373,0.000389
0.174581,0.047291,0.000380
0.170609,0.047235,0.000372
0.166997,0.047196,0.000365
0.227214,0.038249,0.000417
0.219892,0.038059,0.000402
0.212042,0.037571,0.000384
0.204479,0.037914,0.000369
0.197743,0.038436,0.000356
0.191562,0.038243,0.000346
0.185784,0.037949,0.000337
0.180378,0.037732,0.000328
0.175332,0.037583,0.000320
0.170637,0.037480,0.000313
0.166318,0.037409,0.000306
0.162388,0.037360,0.000300
0.225085,0.029640,0.000329
0.216775,0.029393,0.000318
0.208097,0.028755,0.000304
0.199868,0.029200,0.000292
0.192633,0.029883,0.000282
0.186109,0.029633,0.000274
0.180030,0.029250,0.000267
0.174299,0.028967,0.000260
0.168909,0.028771,0.000253
0.163864,0.028636,0.000247
0.159209,0.028543,0.000241
0.154971,0.028479,0.000237
0.217517,0.022115,0.000245
0.208605,0.021778,0.000235
0.199471,0.020902,0.000224
0.190825,0.021506,0.000215
0.183298,0.022441,0.000208
0.176678,0.022104,0.000202
0.170469,0.021584,0.000196
0.164474,0.021196,0.000190
0.158737,0.020926,0.000185
0.153330,0.020737,0.000180
0.148332,0.020607,0.000175
0.143790,0.020519,0.000171
0.201191,0.015895,0.000149
0.192194,0.015409,0.000142
0.183039,0.014129,0.000134
0.174235,0.014985,0.000128
0.166761,0.016349,0.000124
0.160530,0.015877,0.000120
0.154418,0.015140,0.000117
0.148087,0.014575,0.000112
0.141891,0.014172,0.000109
0.136061,0.013887,0.000105
0.130721,0.013688,0.000103
0.125920,0.013550,0.000101
0.161484,0.007929,0.000052
0.153400,0.007648,0.000049
0.145235,0.006893,0.000046
0.136854,0.007394,0.000043
0.129652,0.008196,0.000042
0.124028,0.007917,0.000041
0.118227,0.007481,0.000039
0.111830,0.007142,0.000037
0.105561,0.006898,0.000036
0.099780,0.006724,0.000035
0.094612,0.006601,0.000034
0.090084,0.006517,0.000033
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.043810,0.396182,0.000532
0.056561,0.354273,0.000629
0.045204,0.396148,0.000551
0.057897,0.354245,0.000649
0.059000,0.354214,0.000663
0.046396,0.396112,0.000566
